"","date","topic","dem","rep","public","pubdem","pubrep","media","random","random_us"
"360",19718,"benghazi",0.00381152460984394,0.00423397465251115,0.000182620178124912,5.69164921227575e-05,0.000862379652988725,0.00436121087737301,1.29791468374146e-05,1.18872141125006e-05
"361",19719,"benghazi",0.000898869648869649,0.00295334507042254,1.30025484995059e-05,0.000862593870509438,0.00120712530178133,0.000434404865334492,4.22961747339571e-06,1.13646695154105e-05
"362",19720,"benghazi",0.000848380975699333,0.00433373031626307,0.000671621742634548,0.00034487515519382,0.00228204858555053,0.000220848056537102,8.84247757800328e-05,5.88623092861179e-05
"363",19721,"benghazi",0.0072931811206717,0.0115132749661898,9.00159456818065e-05,6.52182014683412e-05,0.00158808649841191,0.00466459351399378,3.82933423195043e-06,1.05033190488194e-05
"364",19722,"benghazi",0.000646845390879995,0.00203264012110533,0.000473046842149525,0.000841529885891636,0.00189715664639858,0.00421779141104294,3.4467307758591e-06,0.00030517126581342
"365",19723,"benghazi",0.00525964883076528,0.00337317403886327,0.00012590311271234,0.000634574611043091,0.00152110625909753,0.000706547338671691,2.97755518898543e-06,8.87390185464549e-06
"366",19724,"benghazi",0.00069470348346974,0.00186318645609379,0.000239344387852794,0.000299026425591099,0.000275789890532628,0.000936914428482199,4.26567778776262e-05,8.28830023538773e-06
"367",19725,"benghazi",0.000666060944925916,0.00123637011069856,9.77750738745003e-05,3.47400747606409e-05,8.23262093720157e-06,0.000231588698471515,1.73040318394186e-05,1.00686683179283e-05
"368",19726,"benghazi",0.000358930602207742,0.000678986398794822,0.000327445550482748,0.000113760193512077,0.000392941344573837,0.00137825421133231,2.95269778153973e-05,2.75760639764684e-05
"369",19727,"benghazi",0.000860650263487511,0.00197300540239746,5.23198627126802e-05,2.35109717868339e-05,0.000126236373897288,0.000620860927152318,3.4960145434205e-06,9.93285390758473e-06
"370",19728,"benghazi",0.00171276546415654,0.00484674694711869,7.63925266282521e-05,7.94028902652057e-06,0.00153608541642184,0.00021795989537925,3.31710164926294e-06,2.75391055298524e-05
"371",19729,"benghazi",0.000447963791059268,0.00290111923210786,8.84251481121231e-06,1.74282826170309e-05,0.0049350443599493,0.0100706251634842,9.52193536510274e-06,6.39257730452412e-05
"372",19730,"benghazi",0.000307482779392892,0.00299102350711992,0.000126001713623305,5.50209079450191e-05,0.00309685754455295,0.000166223404255319,2.8361874833374e-06,7.32901410102313e-06
"373",19731,"benghazi",0.000326668654985531,0.000530385524835894,8.96667981779707e-06,2.51600177126525e-05,0.0030485687698782,0.000943396226415094,3.19044398218456e-06,4.36399183060729e-05
"374",19732,"benghazi",0.000495565010535841,0.000910417996962158,9.81643270835378e-06,0.000325309043591412,0.00192928206507126,0.000816104461371056,3.27574572351396e-06,9.24949590247332e-06
"375",19733,"benghazi",0.000926426138164739,0.000639328916566526,0.000862269415594481,6.85473240179278e-05,0.00495120654220383,0.000722195474241695,3.35568217662969e-06,0.000249325896649799
"376",19734,"benghazi",0.00104545980001156,0.00147363886143307,0.000155830456463368,0.000578178518106502,0.0041355077033967,0.000203748981255094,3.56303000071261e-06,6.85441228310681e-05
"377",19735,"benghazi",0.00283871006156741,0.00690675234470855,1.11619600401831e-05,0.000948838621527251,0.00197294250281849,0.00614406779661017,1.76859679530261e-05,0.000196038162095555
"378",19736,"benghazi",0.000931343681241434,0.00506861481246405,2.6048450117218e-05,0.0017093222614695,0.00336468164296158,0.00304602888086643,1.63614706998783e-05,0.000142032004545024
"379",19737,"benghazi",0.000172491604862827,0.000754050332083895,0.000102936497538882,0.000303033525077353,0.013317191283293,0.000192678227360308,3.37161237246876e-06,8.87075312694048e-06
"380",19738,"benghazi",0.000410485800154706,0.00236960533928947,0.000243446422311378,3.5288661249017e-05,0.00969537073079307,0.00223325062034739,3.47446614827632e-06,4.93038299215083e-05
"381",19739,"benghazi",0.00105183791981103,0.0100660144429773,0.000434352209135538,0.00242963651425454,0.00878217576031887,0.00124821683309558,3.42158747972709e-06,9.2802256950889e-06
"382",19740,"benghazi",0.00019483722677162,0.00213804157422123,4.78707107843137e-05,0.000820721408956703,0.00687256706599475,0.0055092717011556,1.04659438188136e-05,0.000561709172612243
"383",19741,"benghazi",0.000930658733811058,0.00126084644472956,1.26342387871131e-05,0.00011368804001819,0.0058540405294421,0.000173370319001387,3.49240595726847e-05,3.35547949802027e-05
"384",19742,"benghazi",0.000888951751744444,0.00316217056674182,0.000327709673504066,0.000470990197017594,0.00351805439524738,0.000171585449553878,3.29315682012777e-06,4.56445929415201e-05
"385",19743,"benghazi",0.000308891240577773,0.0011919695500466,8.85457250123964e-06,5.39077745792498e-06,0.00323714266405352,0.000660327522451136,3.01830298932728e-06,9.07007041672851e-05
"386",19744,"benghazi",0.000329437862216379,0.00085700469863942,0.000188195651784274,0.000149927937862124,0.00147818176953742,0.000646273158121499,3.1969105056873e-06,8.87989059974781e-06
"387",19745,"benghazi",0.00059730976202261,0.00802895118038804,6.40591540531142e-05,0.000413194340731006,0.00323569908624359,0.00198500220555801,8.85598398838095e-06,0.000138918397698858
"388",19746,"benghazi",0.00055919876144609,0.00252747393116721,2.66737796745799e-05,4.84355323065001e-06,0.00217487979098919,0.0102405721716515,2.07854525586892e-05,8.28418052886208e-06
"389",19747,"benghazi",0.00124508701785246,0.00164572872474093,2.68629452533176e-05,0.000140646976090014,0.00260885463546355,0.000489556135770235,3.18426717275286e-06,4.40893779870554e-05
"390",19748,"benghazi",0.00456408183208949,0.00355182791891653,0.000139015266403801,0.00065855627469586,0.00492727307117593,0.000984251968503937,4.00276554710527e-05,5.21365560676524e-05
"391",19749,"benghazi",0.00207956007034675,0.00139319912427484,0.000136758087375985,5.25951973071259e-05,0.000611737334028641,0.000528913963328632,1.77589611718073e-05,5.1465744400527e-05
"392",19750,"benghazi",0.000504829473941917,0.00327277883291163,5.28102602791399e-05,3.34183113249883e-05,0.00182595710019006,0.00137420718816068,3.03490136570561e-05,7.33041094283746e-06
"393",19751,"benghazi",0.00011701966665555,0.00011867545083558,0.000935092565585162,0.00111028867505551,0.00297016579911317,0.00188837599664289,1.45970058621576e-05,8.10333371148891e-06
"394",19752,"benghazi",0.000178449240106914,0.000683592021050126,1.80851448620103e-05,1.8545031044382e-06,0.000445293650922163,0.000544543672402527,1.85937790527798e-05,3.67198860214738e-05
"395",19753,"benghazi",0.000486936577909852,0.0107005918536838,9.7310686482661e-05,1.42301489422256e-05,0.00203512331198884,0.000193423597678917,4.98519105011583e-05,2.35475110280843e-05
"396",19754,"benghazi",0.000180680128240236,0.00150540529665,4.82700030892802e-05,4.78327003472654e-06,0.00240470743874542,0.000168123739071957,3.00100233477982e-06,0.000166326094188091
"397",19755,"benghazi",0.00126282515501192,0.000888988719177398,0.00103024417971248,3.00610841229378e-05,0.00277054601745004,0.000661375661375661,1.00538888442049e-05,2.79522203380355e-05
"398",19756,"benghazi",0.000820275238592842,0.00216107893349533,2.9328380095806e-05,5.67575544304947e-06,0.00199377408834865,0.000184433788270011,9.08056275274233e-06,5.57147405284941e-05
"399",19757,"benghazi",0.00135492258520867,0.00362160486411171,0.000125799726834879,0.0001392123973733,0.000989186092312099,0.000837365091179754,1.13758395369578e-05,1.65621411536083e-05
"400",19758,"benghazi",0.000280916131654496,0.000430911680911681,8.01153661272232e-05,4.9716120949379e-06,0.00359495527587517,0.000606060606060606,9.02532506212432e-06,0.000163617664474709
"401",19759,"benghazi",0.000190362548026238,0.00140252642392374,5.32984101845648e-05,4.25285792052259e-06,0.00509723293069477,0.00101337657073368,8.08207073428307e-06,2.03155684973251e-05
"402",19760,"benghazi",0.00179777309603347,0.000237771565497609,0.000228343867597092,0.000165714183342589,0.00619682591623037,0.00275128393250183,2.84828874812013e-06,7.59266851927779e-06
"403",19761,"benghazi",0.000574298184331313,0.00140188096220394,0.000741129894740792,7.79544745868413e-05,0.00630711898494573,0.000165398610651671,9.24351105523922e-06,2.49625561657514e-05
"404",19762,"benghazi",0.00166014135899644,0.0096419799664692,0.000191877920494819,5.98630333796274e-06,0.000126462752503962,0.000531726338177951,2.31274985958304e-05,0.000286920143645182
"405",19763,"benghazi",0.000576548534503583,0.00355003523608175,1.26636780386495e-05,7.59036327478633e-06,0.00224044045250869,0.000170532060027285,1.03105538829546e-05,9.37611341346785e-06
"406",19764,"benghazi",0.000887273870882113,0.000712314110209896,8.53906146226684e-05,4.97314501690869e-06,0.00122983378147152,0.000108201687946332,6.7770640579881e-05,7.69479370258083e-06
"407",19765,"benghazi",0.000512624951118081,0.000678896998556301,0.000268374391530474,0.000438414769278205,0.00178712773325418,0.000511073253833049,8.58388747095785e-06,5.33959846219564e-05
"408",19766,"benghazi",0.000543549538294956,0.00305296390538121,2.71547276380818e-05,4.45740062225313e-06,0.00211928004514727,0.000174094707520891,2.78638461024052e-06,7.00094901753349e-05
"409",19767,"benghazi",0.000937943944748803,0.000332885292953573,0.00195806826732335,0.00326827429601096,0.00676898911104603,0.0208333333333333,2.73406314592242e-06,7.36420407682338e-06
"410",19768,"benghazi",0.000545779004152494,0.000456153309217342,2.60394063015363e-05,5.34322964229506e-05,0.000834482258181554,0.000523743016759777,2.62084726750464e-06,2.02598665550123e-05
"411",19769,"benghazi",0.00131094853469785,0.0010492874437207,1.10460620788689e-05,9.78116278463184e-05,0.000669049272514778,0.000180310133429499,3.35098183767844e-06,6.48857084592425e-05
"412",19770,"benghazi",0.000823728813559322,0.00110898685460089,3.62108922363847e-05,6.83657842922774e-06,0.00423728813559322,0.0061867266591676,3.37760244268209e-06,0.000362406378352259
"413",19771,"benghazi",0.000370734211840771,0.00178966975432944,8.85983737276289e-05,0.000679435744790993,0.0055810951226424,0.00232113599126161,9.70157941712911e-06,4.40272616804325e-05
"414",19772,"benghazi",0.000204736562940315,0.000377623200094091,9.2162500921625e-06,0.00130394056159922,0.00567407169781057,0.00164088138771683,1.46288656777553e-05,0.00039210037769669
"415",19773,"benghazi",0.000876431508891801,0.000809985309187867,0.000113067074867798,9.14305512781029e-05,0.0237499831941812,0.00122129946262824,8.37520938023451e-06,3.84065874978876e-05
"416",19774,"benghazi",0.000477922859001316,0.000216121538931413,8.4057629911067e-06,2.32835376075699e-05,0.0126090384591317,0.000223214285714286,2.7775617451976e-06,6.65345831977999e-05
"417",19775,"benghazi",0.000495469898996042,0.000210965669787595,2.55571457779595e-05,0.000126788992686811,0.011789014751314,0.00234657039711191,2.80094784074931e-06,2.25319954335156e-05
"418",19776,"benghazi",0.00123828811243412,0.00125912720126619,3.45534541936376e-05,0.000167900369380813,0.00792198329181706,0.0059499384489126,6.96702275894101e-05,7.82282177873583e-05
"419",19777,"benghazi",0.00182420663686521,0.00296865581675708,3.45534541936376e-05,7.02280069291633e-05,0.00751810533710214,0.00103007828594973,3.20043013781052e-06,8.72006836533599e-06
"420",19778,"benghazi",0.000225334072183211,0.000827662432885142,0.000309446559516888,0.000729327613964193,0.00971852044464669,0.000120627261761158,2.95576403544552e-06,8.41892574507493e-06
"421",19779,"benghazi",0.00025907799889488,0.00310051147702963,2.77008310249307e-05,3.49311855644381e-05,0.0127703918497327,0.00054367524465386,8.49020698539099e-05,8.13127124294612e-06
"422",19780,"benghazi",0.000495162234720903,0.000515951058935359,0.000402029803809456,4.38254345291834e-06,0.0154311313115482,0.00158586316266425,3.20834402781343e-05,0.000172882193134107
"423",19781,"benghazi",0.000207815651265096,0.00261999939365575,0.000554928859939595,0.00015335897605942,0.0105400953832538,0.000589159465828751,4.96695513962987e-05,7.32755813196118e-05
"424",19782,"benghazi",0.00018813736558551,0.0150340153627845,0.000542658474669806,5.02714659159461e-06,0.011193940266974,0.000169319336268202,2.10255670895809e-05,2.44650313152401e-05
"425",19783,"benghazi",0.0013991646778043,0.000498743148672869,1.05676966648349e-05,0.000313538178276474,0.00728431439731378,0.000533049040511727,3.23133098523282e-06,9.07177589084839e-06
"426",19784,"benghazi",0.000749751684805246,0.000912404065759964,5.74540941787512e-05,7.02493853178785e-06,0.0073017978190392,0.019926873857404,9.69205122572141e-06,0.000118929995974677
"427",19785,"benghazi",0.00107573102766906,0.0019602400860424,1.85000185000185e-05,7.79877796540055e-05,0.0023965264463742,8.90471950133571e-05,5.19705891657139e-05,5.92339860918601e-06
"428",19786,"benghazi",0.0012272284800445,0.000164314881863992,8.70685752098353e-06,0.00274556503822998,0.00206546110352895,0.00183150183150183,1.39523721823184e-05,7.26058229870036e-06
"429",19787,"benghazi",0.000154676435757836,0.00393002659938043,0.000731645782524598,0.00369243163406884,0.0237487231869254,0.000482005141388175,2.70967462227136e-06,7.11703248213625e-06
"430",19788,"benghazi",0.000117768086047184,0.00239189668694479,0.00113269474322613,0.00313046472224487,0.0150127871067362,0.000577767506355443,2.58463235040722e-05,0.000554938956714761
"431",19789,"benghazi",0.000195871310853962,0.000447008405022503,0.00013294336612603,0.00112659325741006,0.0106270423742433,0.000385901723694366,1.44810848070251e-05,3.71752739817692e-05
"432",19790,"benghazi",0.00089893459603433,0.00325957446808511,5.26360114535961e-05,6.16842261096992e-06,0.00433463008920786,0.00015460729746444,1.6103370757567e-05,0.000207761237173002
"433",19791,"benghazi",0.00198965664483366,0.000853638755474422,1.18371212121212e-05,0.0013721568445044,0.00339741901501185,0.000159337157425112,2.23992832229369e-05,0.000224376234069287
"434",19792,"benghazi",0.000355503640901871,0.000700129740951231,2.92232461181788e-05,0.000522763503861204,0.00273560064960661,0.00189436148874526,2.97519874327605e-06,4.07757172448663e-05
"435",19793,"benghazi",0.000576960254139432,0.000147574546015803,6.32636830308727e-05,0.00144742485087138,0.00707930159837881,0.00597609561752988,8.58585280413953e-06,0.000156185778873818
"436",19794,"benghazi",0.00104162189937527,0.00167602925334949,8.84908765906235e-06,3.27197599304471e-05,0.00237736501506694,0.000853242320819113,4.22366264761701e-05,4.02420964522568e-05
"437",19795,"benghazi",0.000176880548876187,0.00261006388494985,0.000730350920418148,0.00149123509877763,0.0117770860376312,0.000428693912546442,1.40669134941088e-05,0.00016602365441781
"438",19796,"benghazi",0.00020369522205518,0.00104634472821968,0.000763358778625954,0.000199836031973765,0.00840330062573159,0.00251479289940828,8.56208366868161e-06,7.99654549234731e-06
"439",19797,"benghazi",0.000621835675721098,0.000754805395273623,1.17335085537277e-05,8.79198171267804e-05,0.00329223247265395,0.00225381414701803,3.19705359540647e-06,9.82414775518224e-06
"440",19798,"benghazi",0.000604985263603082,0.000876140897066204,6.24110642334673e-05,7.52513394738426e-06,0.00910834918344592,0.0012962962962963,2.97606647342075e-06,8.83517104891151e-06
"441",19799,"benghazi",0.000256750162498586,0.00154844128567989,9.06076146639364e-06,9.23060216104686e-05,0.00271484740685265,0.00051578295853105,2.79767233661594e-06,7.50266344552316e-06
"442",19800,"benghazi",0.00442701307554324,0.000379420912196421,8.74951877646729e-06,5.21376433785193e-06,0.00125147232037691,0.00140213123948402,2.74334875095331e-06,7.3165735022974e-06
"443",19801,"benghazi",0.000272973901676531,0.000569104843585373,8.68945621383014e-06,3.58221175988946e-05,0.00190386505076973,0.000349406009783368,2.78205905754967e-06,7.62823055564031e-06
"444",19802,"benghazi",0.00207652747388496,0.00161584520739057,0.000537216721490322,0.000113868240781227,0.00436723855145661,0.000942803268384664,2.97176820208024e-05,7.36973984818336e-06
"445",19803,"benghazi",0.000179058071083318,0.00023686885283486,5.69457551007126e-05,0.000199705799261576,0.00286868744967215,0.0001906941266209,2.44607757870934e-05,7.61719047546503e-06
"446",19804,"benghazi",0.000423665080469399,0.000848114038011138,1.19628672600249e-05,6.61874693882954e-06,0.00302403450028926,0.000191717791411043,3.38097433533118e-05,2.75042631607899e-05
"447",19805,"benghazi",0.000449293103216347,0.00155626751371432,8.04024718017045e-05,7.1665066146856e-06,2.6411705667952e-05,0.000163559044815178,2.99922020274729e-06,2.63402813142044e-05
"448",19806,"benghazi",0.000500449392515154,0.000264207466007916,2.80504908835905e-05,5.09829513010849e-06,0.00264938997239291,0.000315723005683014,2.78020273238325e-06,7.5673875864574e-06
"449",19807,"benghazi",0.000536332937754079,0.000508275102268787,2.59965337954939e-05,5.55242341926776e-05,0.00393775440548125,0.000645438898450947,2.67019844914874e-06,2.20199647680564e-05
"450",19808,"benghazi",0.000110063158658604,0.00485678329429211,0.000110358410159765,0.00125471062962866,0.0108791895622282,0.00728862973760933,4.13391685866414e-05,0.000187100540346361
"451",19809,"benghazi",0.000674928669179707,0.000683476630549673,8.54613202064745e-06,0.000625876671223877,0.0116914966164822,0.0127587867116033,3.40901343151292e-05,4.85679396092362e-05
"452",19810,"benghazi",0.000183571928769525,0.0025022616792671,0.000258743754461099,0.00018859072133651,0.00456768053839481,0.00139708165166097,6.67742176732657e-05,2.13839705756565e-05
"453",19811,"benghazi",0.0010417516844864,0.00155613781414888,0.000121799982283639,0.000325921188566931,0.00357898818853108,0.000191791331031837,2.94157444830771e-06,5.57307092130824e-05
"454",19812,"benghazi",0.00143444028954681,0.00127592056389108,1.12561909049977e-05,0.000650744666577217,0.00703280231463729,0.000949848024316109,2.97116778778731e-06,2.4540680267657e-05
"455",19813,"benghazi",0.000233830769775546,0.000245707455554357,8.99409987048496e-06,0.000196005141716276,0.0038612537210406,0.00100919488674591,8.11411694065335e-06,7.40345889599621e-06
"456",19814,"benghazi",0.000120039064291515,0.000335870247681524,0.000107901726427623,1.9861288759305e-05,0.00490994914444663,0.00162443144899285,1.78069019551978e-05,7.16096415221345e-06
"457",19815,"benghazi",0.000343703190537315,0.00754475145030099,7.39268288676053e-05,2.66717469994285e-05,0.00953743145166327,0.00132837407013815,8.09419484345827e-06,2.27797351476127e-05
"458",19816,"benghazi",0.00172832822421,0.00243557963848874,0.000157102695551513,2.16319113956909e-05,0.00775364138623807,0.00226312613156307,3.92427714814931e-05,2.21890208724723e-05
"459",19817,"benghazi",0.00270592743683854,0.00213207365106099,0.000112363435209515,4.43034609863723e-06,0.00637780656880685,0.0113235294117647,2.82875828826178e-06,7.69988912159665e-06
"460",19818,"benghazi",0.00260068738799915,0.000892360903520951,0.000658624514697726,0.000637771874917813,0.00729561736198904,0.00178288431061807,9.46282686181119e-06,9.31688592404875e-06
"461",19819,"benghazi",0.000819238900634249,0.00129644778265288,3.7968916114008e-05,0.000927919759732532,0.00718894477467866,0.000559492726594554,4.29671387322975e-05,8.25995737861993e-06
"462",19820,"benghazi",0.000335917472972002,0.00575867443751694,4.65012462333991e-05,0.000101518916358081,0.00430019376956327,0.00010575296108291,7.74077686436611e-06,5.27291079741477e-05
"463",19821,"benghazi",0.000246829194197615,0.0159804675990647,0.000748589197282045,0.000106049936794238,0.00929603369229129,0.00429585356742622,2.53885720959282e-06,6.46263876721575e-05
"464",19822,"benghazi",0.000670591449469133,0.0311736874236874,8.1953778069169e-06,0.002088217066796,0.0171894162774313,0.0176742649487942,4.34278357099429e-05,0.000110091743119266
"465",19823,"benghazi",0.00233914926102005,0.0604338769355317,0.00111937110142698,0.00179465991840107,0.0411100012485953,0.0300209753539591,0.000157609886146892,7.59543666165368e-06
"466",19824,"benghazi",0.000947213347355484,0.0112119616207021,0.000169431068307473,4.93651639910748e-06,0.0157586284623238,0.00796178343949045,2.76307209407708e-06,0.000249376558603491
"467",19825,"benghazi",0.00601298337380908,0.00561267428149668,1.20635992954858e-05,2.19725489621633e-05,0.00738599871547848,0.000525210084033613,7.56223721225687e-05,9.00381761867032e-06
"468",19826,"benghazi",0.00109843615238157,0.000957238495938186,0.000218026984045555,7.90738866396761e-06,0.00465937473085867,0.0001906941266209,2.95277915574138e-06,0.000116374834389659
"469",19827,"benghazi",0.00319719652178416,0.00496411214112141,0.000222217928155978,5.86730502945387e-06,0.00710726186544985,0.000111881852763482,2.72279249598388e-06,8.26774257556717e-06
"470",19828,"benghazi",0.000202667822112779,0.000191703388030602,0.000152403492729457,0.000116136981044425,0.00059155865736125,0.00072992700729927,4.41576792801779e-05,7.16014377568702e-06
"471",19829,"benghazi",0.000808582201293129,0.00260758629405636,4.30433360307157e-05,0.000399361022364217,0.00336392736749667,0.000216076058772688,2.56864709357581e-06,2.28376547251108e-05
"472",19830,"benghazi",0.00145597394757962,0.00452594753012369,6.42508352608584e-05,0.00177737103222388,0.00612869601931628,0.000165672630881378,5.02863676304005e-05,7.2816240934378e-06
"473",19831,"benghazi",0.00141749213975943,0.00639748950410838,0.000293041773610073,5.26160710527423e-06,0.00763569594554249,0.000150421179302046,7.87085287476116e-05,2.27021627593722e-05
"474",19832,"benghazi",0.00114745290445112,0.00493197278911565,1.29185613890037e-05,5.47850859343205e-05,0.00530354321823516,0.000212856534695615,3.06735293576349e-06,8.79724118516433e-06
"475",19833,"benghazi",0.00148834075785074,0.00197786748670702,1.3024225058609e-05,0.000867568704430735,0.00532135754714919,0.000183688464364438,8.53596772266072e-06,4.28698813361685e-05
"476",19834,"benghazi",0.000461461721676336,0.0008143665975402,0.0001292041027272,5.64927067915532e-06,0.00950421831059265,0.000338371306113242,8.32108285024825e-06,2.41888666709669e-05
"477",19835,"benghazi",0.000780348394243311,0.000237558024811167,8.46252792634216e-06,3.54523722701673e-05,0.00286633213716702,0.00121065375302663,1.69579394650012e-05,7.43350727740362e-06
"478",19836,"benghazi",0.00094345465395428,0.00430847674366053,8.41821702163482e-06,2.37916234452174e-05,0.00544249545867393,0.000243427458617332,6.12973460701045e-05,0.000119770604066564
"479",19837,"benghazi",0.0010057239299186,0.000710805341933195,0.000585234617937878,0.000123984019837443,0.0061909889017724,0.0001634521085322,1.23022414683955e-05,0.000262789067974772
"480",19838,"benghazi",0.0023081969976468,0.00389827720464917,0.000173830305026441,5.1375317242584e-06,0.00680755478133309,0.00318736141906874,2.60262136023403e-06,7.32708089097304e-06
"481",19839,"benghazi",0.00147833104879517,0.00446070189788098,0.000257443474367584,6.37186185803492e-06,0.00875079643198471,0.0123384253819036,2.91975917826298e-06,2.57971313589929e-05
"482",19840,"benghazi",0.00201415069978826,0.00268245648734177,0.000219861602906802,0.000318765090475028,0.000974188640032659,0.000169548999660902,2.85929958597342e-06,2.58991315157898e-05
"483",19841,"benghazi",0.000133504987190608,0.00052248706308773,0.00011299631458174,0.000156746152134781,0.00302095656582728,0.000107411385606874,2.5040691123075e-06,7.08426019070828e-06
"484",19842,"benghazi",0.00079575842666322,0.0180496793340601,0.000789073907464492,1.18953211736717e-05,0.0143068020784128,0.00499524262607041,5.6466804295091e-05,3.16399625382844e-05
"485",19843,"benghazi",0.000573912262818349,0.100348687624635,0.00460911322823217,2.86899355706018e-05,0.0337387460365219,0.0240932642487047,0.000193092409839803,3.28860826098395e-05
"486",19844,"benghazi",0.00425720724917463,0.17001163166625,0.00442572905640695,0.00576326876705795,0.0547999730905503,0.0125272331154684,0.00033622470453347,0.00187399607353204
"487",19845,"benghazi",0.00498294947853465,0.252410738143698,0.0113823343278185,0.0111709154527278,0.0973057597584218,0.032145236508994,0.000966946585974844,0.00159507218252918
"488",19846,"benghazi",0.000784814537230615,0.0497430448641499,0.00425021088832652,0.0104858075241672,0.0504924141602342,0.051186943620178,5.70204133079642e-05,4.23886873071315e-05
"489",19847,"benghazi",0.0176810144187103,0.158468104222821,1.12963716054403e-05,0.0061160642354584,0.032307208429164,0.00698602794411178,2.96961490033972e-06,0.00028635297160487
"490",19848,"benghazi",0.00291274771443041,0.187922458775925,0.00520774046670461,0.0102353245409878,0.0552687496259053,0.0334621889345252,0.000199074433154942,0.000111801797772908
"491",19849,"benghazi",0.00572041240510562,0.141965787086346,0.00235725051701777,0.0132748203376138,0.0475087135614702,0.0412297426120114,0.000120899889956427,0.000447584421307773
"492",19850,"benghazi",0.0255436523736951,0.18119674833538,0.00628238113699644,0.016735063007107,0.0473820800622851,0.066567418119949,0.000606184543024496,0.00255476912706437
"493",19851,"benghazi",0.115158709413372,0.243408237207609,0.0158515026517384,0.018704757445889,0.0710995668729799,0.055465258025193,0.000213361717633747,0.00244109383258686
"494",19852,"benghazi",0.0244575332070794,0.190968031582111,0.0128517252680369,0.0178487822545737,0.0453151682102035,0.0342097400657305,0.00428206190944103,0.00549395727060702
"495",19853,"benghazi",0.00067655137510381,0.0344700311205861,0.00451126136210988,0.011420846541115,0.0363238246901613,0.0329479768786127,1.34530837158493e-05,0.00389797961561818
"496",19854,"benghazi",0.000580338248123483,0.0185976850214653,0.00015022302341168,0.00398145581123125,0.0141939354064671,0.0228744939271255,7.5340917652377e-06,7.57197158996259e-06
"497",19855,"benghazi",0.00212613560937318,0.057396975554103,9.32383545295193e-06,0.00218845847386402,0.0262096774193548,0.000350959288722508,1.24539825345349e-05,0.000260816850178342
"498",19856,"benghazi",0.00023000788653696,0.0195763572011113,9.08415228342555e-05,0.00243624011582582,0.0249060542797495,0.012792596624932,2.18386174699234e-05,7.58087414370581e-05
"499",19857,"benghazi",0.000389759670342104,0.0272058077967846,0.00317576741210069,0.00450583741324582,0.0177858860828687,0.000259067357512953,7.13568747591706e-06,0.000622173459284434
"500",19858,"benghazi",0.00240130008504934,0.0175674970021903,8.30316516656149e-06,0.00183611654649262,0.0156858176635053,0.000214041095890411,2.39453280270486e-06,6.58865696816361e-06
"501",19859,"benghazi",0.000174413634663675,0.0265476062009563,0.000275604551920341,4.64938953515403e-06,0.0121993955057164,0.00475206611570248,1.73205590086702e-05,0.000160473326542288
"502",19860,"benghazi",0.000372628984391965,0.00255085829668899,0.00173251049623147,0.00397156645363245,0.00881238345397309,0.000205676676264912,3.61899247249566e-05,4.21663377692321e-05
"503",19861,"benghazi",0.00713642507539519,0.00326303392341128,0.000652908643998361,0.00256847936359684,0.00887470183808054,0.0166119770303527,2.93915364131745e-06,8.43924586898915e-06
"504",19862,"benghazi",0.000902135718209222,0.0158299952031911,1.00180324584252e-05,0.000953347308327015,0.0114667078952793,0.000115553501271089,3.82598404309588e-05,3.54866641116268e-05
"505",19863,"benghazi",0.00659071142994175,0.00144797597202976,0.00131807922259171,0.00244971755646529,0.00844885293440113,0.00176332288401254,2.4781919111816e-06,6.19587217227278e-05
"506",19864,"benghazi",0.0174029052790245,0.0124763758444448,0.000694746710416178,0.00531642560661193,0.0115192988774836,0.00073782587309395,3.15575342399246e-05,8.49517735316413e-05
"507",19865,"benghazi",0.0106193183025622,0.0212430226842552,0.00168821473412739,0.0068646896618451,0.0145433043663132,0.00256410256410256,6.95910366744763e-06,1.97109067017083e-05
"508",19866,"benghazi",0.00593825787654033,0.00470769555521878,0.00144531734912838,0.00302011085349228,0.00867780989256694,0.00841232227488152,3.76152908665058e-05,3.67058685342613e-05
"509",19867,"benghazi",0.000862260668460495,0.00366475801244528,1.10734613425465e-05,0.000374108844497777,0.0095098289507276,0.000202839756592292,5.37366789601104e-05,0.00021286378420721
"510",19868,"benghazi",0.00112310641931743,0.00418251986604047,0.000710757740031321,6.29294937951519e-06,0.00460686224633995,0.000207986688851913,2.91916255064747e-06,2.59246456965088e-05
"511",19869,"benghazi",0.000306684984104339,0.000938564924403574,1.01584721657863e-05,0.00015942657449685,0.000353649490227198,0.00239769820971867,7.86192365548002e-06,7.24984412835124e-06
"512",19870,"benghazi",0.000241914190385842,0.000292069042069042,0.000118128123580191,1.49249276141011e-05,0.000799986526542711,0.00245579567779961,2.45839172013669e-06,6.12553258102718e-05
"513",19871,"benghazi",0.000899930691285433,0.000610662118272233,5.37180569411404e-05,0.000222243773133556,0.000803383825205653,0.00171886936592819,2.23487659011469e-06,1.80325306853564e-05
"514",19872,"benghazi",0.000266750590246606,0.000966967898487106,8.6724251569709e-06,1.29601949213316e-05,0.0103706245710364,0.000519570488396259,2.30439170972039e-06,6.28132812401854e-06
"515",19873,"benghazi",0.000171328494951376,0.0102770935814122,0.000166506002979581,0.000105851274357299,0.00165870919900608,0.0014647137150466,7.25766651506208e-06,9.04146555201625e-05
